Job_Number,Category,# Total,# Complete,# In Process,# Not Started,% Complete,% Complete (Text),CategorySortOrder
12450A-161,Material,3,0,0,3,0.0,0%,1
12474E-08,Material,3,0,0,3,0.0,0%,1
11582A-204,Material,3,0,0,3,0.0,0%,1
12474Q-38,Material,3,0,0,3,0.0,0%,1
12450A-162,Material,3,0,0,3,0.0,0%,1
12596G-08,Material,3,0,0,3,0.0,0%,1
12474J-22,Material,3,0,0,3,0.0,0%,1
12568-56,Material,3,0,0,3,0.0,0%,1
12450A-139,Material,3,0,0,3,0.0,0%,1
12450A-170,Material,3,0,0,3,0.0,0%,1
12596B-02,Material,3,0,0,3,0.0,0%,1
12050-280,Material,3,0,0,3,0.0,0%,1
12328-16,Material,3,0,0,3,0.0,0%,1
12590-01,Material,3,0,0,3,0.0,0%,1
11582D-69,Material,3,0,0,3,0.0,0%,1
12474J-34,Material,3,0,0,3,0.0,0%,1
12474J-16,Material,3,0,0,3,0.0,0%,1
12474K-57,Material,3,0,0,3,0.0,0%,1
11582D-123,Material,3,0,0,3,0.0,0%,1
12450A-150,Material,3,0,0,3,0.0,0%,1
11582A-188,Material,3,0,0,3,0.0,0%,1
12474H-12,Material,3,0,0,3,0.0,0%,1
12450A-164,Material,3,0,0,3,0.0,0%,1
12050-22,Material,3,0,0,3,0.0,0%,1
12050-11,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-195,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-186,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-73,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-74,Outside Service Routing,3,0,0,3,0.0,0%,3
11582A-62,Outside Service Routing,3,0,0,3,0.0,0%,3
11582A-63,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-17,Outside Service Routing,3,0,0,3,0.0,0%,3
12050-177,Outside Service Routing,3,0,0,3,0.0,0%,3
12328-156,Outside Service Routing,3,0,0,3,0.0,0%,3
12393-FA-132,Outside Service Routing,3,0,0,3,0.0,0%,3
12328-153,Outside Service Routing,3,0,0,3,0.0,0%,3
12328-161,Outside Service Routing,3,0,0,3,0.0,0%,3
12393-FA-04,Outside Service Routing,3,0,0,3,0.0,0%,3
12434-53,Outside Service Routing,3,0,0,3,0.0,0%,3
12328-68,Outside Service Routing,3,0,0,3,0.0,0%,3
12393-FA-50,Outside Service Routing,3,0,0,3,0.0,0%,3
12393-FA-99,Outside Service Routing,3,0,0,3,0.0,0%,3
12414-65,Outside Service Routing,3,0,0,3,0.0,0%,3
12430-05,Outside Service Routing,3,0,0,3,0.0,0%,3
12328-10,Outside Service Routing,3,0,0,3,0.0,0%,3
12434-50,Outside Service Routing,3,0,0,3,0.0,0%,3
12441-14,Outside Service Routing,3,0,0,3,0.0,0%,3
12453-39,Outside Service Routing,3,0,0,3,0.0,0%,3
12393-FA-121,Outside Service Routing,3,0,0,3,0.0,0%,3
12405-06,Outside Service Routing,3,0,0,3,0.0,0%,3
12433-50,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-145,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-158,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-171,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-172,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-19,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-156,Outside Service Routing,3,0,0,3,0.0,0%,3
12453-101,Outside Service Routing,3,0,0,3,0.0,0%,3
12522B-06,Outside Service Routing,3,0,0,3,0.0,0%,3
12590-04,Outside Service Routing,3,0,0,3,0.0,0%,3
12483B-01,Outside Service Routing,3,0,0,3,0.0,0%,3
12450A-27,Outside Service Routing,3,0,0,3,0.0,0%,3
12474P-18,Outside Service Routing,3,0,0,3,0.0,0%,3
12483B-02,Outside Service Routing,3,0,0,3,0.0,0%,3
12516-12,Outside Service Routing,3,0,0,3,0.0,0%,3
12516-47,Outside Service Routing,3,0,0,3,0.0,0%,3
10893-0004-30,Internal MFG Routing,3,0,0,3,0.0,0%,2
10893-0004-80,Internal MFG Routing,3,0,0,3,0.0,0%,2
10893-0004-45,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-19,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-215,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-245,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-286,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-371,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-379,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-382,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-383,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-400,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-480,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-55,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-04,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-103,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-173,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-253,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-278,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-368,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-112,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-140,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-274,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-370,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-385,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-406,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-418,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-453,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-518,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-71,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-82,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-92,Internal MFG Routing,3,0,0,3,0.0,0%,2
12278B-10,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-113,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-122,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-149,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-265,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-277,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-281,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-341,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-367,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-374,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-389,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-53,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-54,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-366,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-369,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-386,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-397,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-462,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-59,Internal MFG Routing,3,0,0,3,0.0,0%,2
12050-84,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-218,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-230,Internal MFG Routing,3,0,0,3,0.0,0%,2
12278B-20,Internal MFG Routing,3,0,0,3,0.0,0%,2
12278B-21,Internal MFG Routing,3,0,0,3,0.0,0%,2
12279-0002-06,Internal MFG Routing,3,0,0,3,0.0,0%,2
12278B-40,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-125,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-133,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-149,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-04,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-206,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-227,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-344,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-345,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-381,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-231,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-238,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-336,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-351,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-103,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-14,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-233,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-254,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-297,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-321,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-329,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-333,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-34,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-341,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-348,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-487,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-488,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-53,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-73,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-88,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-07,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-130,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-475,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-57,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-65,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-77,Internal MFG Routing,3,0,0,3,0.0,0%,2
12365-0001-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-75,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-119,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-144,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-149,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-51,Internal MFG Routing,3,0,0,3,0.0,0%,2
12414-65,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-152,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-32,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-45,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-94,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-99,Internal MFG Routing,3,0,0,3,0.0,0%,2
12414-10,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-276,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-281,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-342,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-343,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-332,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-437,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-462,Internal MFG Routing,3,0,0,3,0.0,0%,2
12328-94,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-39,Internal MFG Routing,3,0,0,3,0.0,0%,2
12414-36,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-143,Internal MFG Routing,3,0,0,3,0.0,0%,2
12430-02,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-126,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-189,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-226,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-285,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-120,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-131,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-138,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-154,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-180,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-20,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-75,Internal MFG Routing,3,0,0,3,0.0,0%,2
12439-02,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-110,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-152,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-169,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-185,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-21,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-49,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-61,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-72,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-134,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-18,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-27,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-35,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-46,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474I-11,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474J-43,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474N-15,Internal MFG Routing,3,0,0,3,0.0,0%,2
12393-FA-60,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-227,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-321,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-322,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-347,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-39,Internal MFG Routing,3,0,0,3,0.0,0%,2
12504A-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12516-45,Internal MFG Routing,3,0,0,3,0.0,0%,2
12545-09,Internal MFG Routing,3,0,0,3,0.0,0%,2
12562A-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12568-89,Internal MFG Routing,3,0,0,3,0.0,0%,2
12590-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
7058-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
7084-02,Internal MFG Routing,3,0,0,3,0.0,0%,2
7084-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-69,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-145,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-92,Internal MFG Routing,3,0,0,3,0.0,0%,2
12441-33,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-148,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-151,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-158,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-161,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-46,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-50,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-192,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-20,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-229,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-280,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-325,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-326,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-346,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-357,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-63,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-62,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-63,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450B-12,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-130,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-14,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-19,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-20,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-36,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-37,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-44,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-56,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-57,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-58,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-60,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-62,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474D-07,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474D-08,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474J-54,Internal MFG Routing,3,0,0,3,0.0,0%,2
12516-09,Internal MFG Routing,3,0,0,3,0.0,0%,2
12516-18,Internal MFG Routing,3,0,0,3,0.0,0%,2
12537-0001-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12557B-02,Internal MFG Routing,3,0,0,3,0.0,0%,2
12568-91,Internal MFG Routing,3,0,0,3,0.0,0%,2
12569-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12596B-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12598B-07,Internal MFG Routing,3,0,0,3,0.0,0%,2
12433-74,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-128,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-230,Internal MFG Routing,3,0,0,3,0.0,0%,2
12434-59,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-178,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-65,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-88,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-101,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-123,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-26,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-21,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-38,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-39,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-42,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-45,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-64,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474K-30,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474K-56,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474K-59,Internal MFG Routing,3,0,0,3,0.0,0%,2
12492-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12516-29,Internal MFG Routing,3,0,0,3,0.0,0%,2
12520-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-137,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-140,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-141,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-16,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-164,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-180,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-193,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-20,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-43,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-66,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-85,Internal MFG Routing,3,0,0,3,0.0,0%,2
12450A-93,Internal MFG Routing,3,0,0,3,0.0,0%,2
12538-04,Internal MFG Routing,3,0,0,3,0.0,0%,2
12547A-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12596C-03,Internal MFG Routing,3,0,0,3,0.0,0%,2
12453-21,Internal MFG Routing,3,0,0,3,0.0,0%,2
12455-0001-54,Internal MFG Routing,3,0,0,3,0.0,0%,2
12474D-24,Internal MFG Routing,3,0,0,3,0.0,0%,2
12483B-02,Internal MFG Routing,3,0,0,3,0.0,0%,2
12513-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
12516-47,Internal MFG Routing,3,0,0,3,0.0,0%,2
12522D-05,Internal MFG Routing,3,0,0,3,0.0,0%,2
12568-92,Internal MFG Routing,3,0,0,3,0.0,0%,2
12597-22,Internal MFG Routing,3,0,0,3,0.0,0%,2
7071-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
7084-01,Internal MFG Routing,3,0,0,3,0.0,0%,2
10893-0004-84,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582D-137,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582D-140,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582G-03,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582H-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582H-02,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582H-1004,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-116,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-240,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-27,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-403,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-405,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-49,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-506,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-507,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-509,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582G-02,Internal MFG Routing,4,0,0,4,0.0,0%,2
11582G-1004,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-505,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-177,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-208,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-23,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-238,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-239,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-354,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-358,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-402,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-404,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-51,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-521,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-522,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-70,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-75,Internal MFG Routing,4,0,0,4,0.0,0%,2
12050-63,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-17,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-199,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-107,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-153,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-169,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-200,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-21,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-201,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-264,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-314,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-42,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-359,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-364,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-367,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-376,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-464,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-465,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-467,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-470,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-478,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-51,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-52,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-69,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-83,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-90,Internal MFG Routing,4,0,0,4,0.0,0%,2
12390-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-03,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-103,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-118,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-132,Internal MFG Routing,4,0,0,4,0.0,0%,2
12419-07,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-113,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-240,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-256,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-310,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-365,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-366,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-37,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-463,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-479,Internal MFG Routing,4,0,0,4,0.0,0%,2
12328-64,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-150,Internal MFG Routing,4,0,0,4,0.0,0%,2
12408-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-121,Internal MFG Routing,4,0,0,4,0.0,0%,2
12393-FA-129,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-247,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-251,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-259,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-270,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-356,Internal MFG Routing,4,0,0,4,0.0,0%,2
12441-25,Internal MFG Routing,4,0,0,4,0.0,0%,2
12450A-57,Internal MFG Routing,4,0,0,4,0.0,0%,2
12450A-81,Internal MFG Routing,4,0,0,4,0.0,0%,2
12450A-82,Internal MFG Routing,4,0,0,4,0.0,0%,2
12450A-86,Internal MFG Routing,4,0,0,4,0.0,0%,2
12453-39,Internal MFG Routing,4,0,0,4,0.0,0%,2
12455-0001-40,Internal MFG Routing,4,0,0,4,0.0,0%,2
12455-0001-47,Internal MFG Routing,4,0,0,4,0.0,0%,2
12455-0001-65,Internal MFG Routing,4,0,0,4,0.0,0%,2
12455-0001-67,Internal MFG Routing,4,0,0,4,0.0,0%,2
12474D-11,Internal MFG Routing,4,0,0,4,0.0,0%,2
12489-FA-02,Internal MFG Routing,4,0,0,4,0.0,0%,2
12428-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-108,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-146,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-244,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-252,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-266,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-285,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-352,Internal MFG Routing,4,0,0,4,0.0,0%,2
12433-65,Internal MFG Routing,4,0,0,4,0.0,0%,2
12512-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
12515-01,Internal MFG Routing,4,0,0,4,0.0,0%,2
12516-06,Internal MFG Routing,4,0,0,4,0.0,0%,2
12597-20,Internal MFG Routing,4,0,0,4,0.0,0%,2
7057-02,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-148,Internal MFG Routing,4,0,0,4,0.0,0%,2
12434-243,Internal MFG Routing,4,0,0,4,0.0,0%,2
